FusionName	Sample	zscore_Gene1A	zscore_Gene1B	zscore_Gene2A	zscore_Gene2B	note_expression_Gene1A	note_expression_Gene1B	note_expression_Gene2A	note_expression_Gene2B	LeftBreakpoint	RightBreakpoint	Caller	Fusion_Type	JunctionReadCount	SpanningFragCount	Confidence	annots	Gene1A	Gene2A	Gene1B	Gene2B	Gene1A_anno	Gene1B_anno	Gene2A_anno	Gene2B_anno	Fusion_anno
AL159169.1--NFIB	BS_EFE4YEK3	NA	8.90880736108323	NA	NA	NA	differentially expressed	NA	NA	9:14531947:-	9:14307520:-	STARFUSION	other	319	20	NA	[INTRACHROMOSOMAL[chr9:0.13Mb]]	AL159169.1	NA	NFIB	NA	NA	CosmicCensus, onco	NA	NA	NA
AL159169.1--NFIB	BS_ERWT0ZWE	NA	8.40120473647502	NA	NA	NA	differentially expressed	NA	NA	9:14531947:-	9:14307520:-	STARFUSION	other	211	20	NA	[INTRACHROMOSOMAL[chr9:0.13Mb]]	AL159169.1	NA	NFIB	NA	NA	CosmicCensus, onco	NA	NA	NA
AL159169.1--NFIB	BS_EVCAC3NH	NA	6.40354972538305	NA	NA	NA	differentially expressed	NA	NA	9:14531947:-	9:14307520:-	STARFUSION	other	6	1	NA	[INTRACHROMOSOMAL[chr9:0.13Mb]]	AL159169.1	NA	NFIB	NA	NA	CosmicCensus, onco	NA	NA	NA
AL159169.1--NFIB	BS_EXGBH3TD	NA	5.20707252637418	NA	NA	NA	differentially expressed	NA	NA	9:14531947:-	9:14307520:-	STARFUSION	other	16	1	NA	[INTRACHROMOSOMAL[chr9:0.13Mb]]	AL159169.1	NA	NFIB	NA	NA	CosmicCensus, onco	NA	NA	NA
AL159169.1--NFIB	BS_FCAKKZ20	NA	9.26818411413357	NA	NA	NA	differentially expressed	NA	NA	9:14531947:-	9:14307520:-	STARFUSION	other	159	13	NA	[INTRACHROMOSOMAL[chr9:0.13Mb]]	AL159169.1	NA	NFIB	NA	NA	CosmicCensus, onco	NA	NA	NA
AL159169.1--NFIB	BS_FEPRNEXX	NA	5.16921026961668	NA	NA	NA	differentially expressed	NA	NA	9:14531947:-	9:14307520:-	STARFUSION	other	13	0	NA	[INTRACHROMOSOMAL[chr9:0.13Mb]]	AL159169.1	NA	NFIB	NA	NA	CosmicCensus, onco	NA	NA	NA
AL159169.1--NFIB	BS_FJWZ3M7V	NA	4.67094506469831	NA	NA	NA	differentially expressed	NA	NA	9:14531947:-	9:14307520:-	STARFUSION	other	34	0	NA	[INTRACHROMOSOMAL[chr9:0.13Mb]]	AL159169.1	NA	NFIB	NA	NA	CosmicCensus, onco	NA	NA	NA
AL159169.1--NFIB	BS_FKDQJJB5	NA	8.83135975743323	NA	NA	NA	differentially expressed	NA	NA	9:14531947:-	9:14307520:-	STARFUSION	other	157	6	NA	[INTRACHROMOSOMAL[chr9:0.13Mb]]	AL159169.1	NA	NFIB	NA	NA	CosmicCensus, onco	NA	NA	NA
AL159169.1--NFIB	BS_FWMJPKCV	NA	5.15938618586024	NA	NA	NA	differentially expressed	NA	NA	9:14531947:-	9:14307520:-	STARFUSION	other	19	1	NA	[INTRACHROMOSOMAL[chr9:0.13Mb]]	AL159169.1	NA	NFIB	NA	NA	CosmicCensus, onco	NA	NA	NA
AL159169.1--NFIB	BS_G00FHF3Q	NA	9.80281034122064	NA	NA	NA	differentially expressed	NA	NA	9:14531947:-	9:14307520:-	STARFUSION	other	107	4	NA	[INTRACHROMOSOMAL[chr9:0.13Mb]]	AL159169.1	NA	NFIB	NA	NA	CosmicCensus, onco	NA	NA	NA
AL159169.1--NFIB	BS_G23JJAZY	NA	5.72584570285993	NA	NA	NA	differentially expressed	NA	NA	9:14531947:-	9:14307520:-	STARFUSION	other	11	2	NA	[INTRACHROMOSOMAL[chr9:0.13Mb]]	AL159169.1	NA	NFIB	NA	NA	CosmicCensus, onco	NA	NA	NA
AL159169.1--NFIB	BS_GCQFGDTX	NA	8.61818567776653	NA	NA	NA	differentially expressed	NA	NA	9:14531947:-	9:14307520:-	STARFUSION	other	486	32	NA	[INTRACHROMOSOMAL[chr9:0.13Mb]]	AL159169.1	NA	NFIB	NA	NA	CosmicCensus, onco	NA	NA	NA
AL159169.1--NFIB	BS_GE2RVZE6	NA	9.77363555287995	NA	NA	NA	differentially expressed	NA	NA	9:14531947:-	9:14307520:-	STARFUSION	other	96	8	NA	[INTRACHROMOSOMAL[chr9:0.13Mb]]	AL159169.1	NA	NFIB	NA	NA	CosmicCensus, onco	NA	NA	NA
AL159169.1--NFIB	BS_GHNJ4CYC	NA	4.59195074363735	NA	NA	NA	differentially expressed	NA	NA	9:14531947:-	9:14307520:-	STARFUSION	other	13	0	NA	[INTRACHROMOSOMAL[chr9:0.13Mb]]	AL159169.1	NA	NFIB	NA	NA	CosmicCensus, onco	NA	NA	NA
AL159169.1--NFIB	BS_GNV89A5P	NA	8.01497194479315	NA	NA	NA	differentially expressed	NA	NA	9:14531947:-	9:14307520:-	STARFUSION	other	74	1	NA	[INTRACHROMOSOMAL[chr9:0.13Mb]]	AL159169.1	NA	NFIB	NA	NA	CosmicCensus, onco	NA	NA	NA
AL159169.1--NFIB	BS_GR46VD0Q	NA	6.88645017920891	NA	NA	NA	differentially expressed	NA	NA	9:14531947:-	9:14307520:-	STARFUSION	other	32	3	NA	[INTRACHROMOSOMAL[chr9:0.13Mb]]	AL159169.1	NA	NFIB	NA	NA	CosmicCensus, onco	NA	NA	NA
AL159169.1--NFIB	BS_GS1KR5PK	NA	5.21670217164722	NA	NA	NA	differentially expressed	NA	NA	9:14531947:-	9:14307520:-	STARFUSION	other	48	2	NA	[INTRACHROMOSOMAL[chr9:0.13Mb]]	AL159169.1	NA	NFIB	NA	NA	CosmicCensus, onco	NA	NA	NA
AL159169.1--NFIB	BS_GV3NZ9QD	NA	5.02226086961511	NA	NA	NA	differentially expressed	NA	NA	9:14531947:-	9:14307520:-	STARFUSION	other	16	1	NA	[INTRACHROMOSOMAL[chr9:0.13Mb]]	AL159169.1	NA	NFIB	NA	NA	CosmicCensus, onco	NA	NA	NA
AL159169.1--NFIB	BS_GYA4V1RD	NA	4.47676090552129	NA	NA	NA	differentially expressed	NA	NA	9:14531947:-	9:14307520:-	STARFUSION	other	31	1	NA	[INTRACHROMOSOMAL[chr9:0.13Mb]]	AL159169.1	NA	NFIB	NA	NA	CosmicCensus, onco	NA	NA	NA
AL159169.1--NFIB	BS_H8A9PSYA	NA	4.77731035828615	NA	NA	NA	differentially expressed	NA	NA	9:14531947:-	9:14307520:-	STARFUSION	other	12	1	NA	[INTRACHROMOSOMAL[chr9:0.13Mb]]	AL159169.1	NA	NFIB	NA	NA	CosmicCensus, onco	NA	NA	NA
AL159169.1--NFIB	BS_HA20Y4XY	NA	5.25787385438959	NA	NA	NA	differentially expressed	NA	NA	9:14531947:-	9:14307520:-	STARFUSION	other	16	2	NA	[INTRACHROMOSOMAL[chr9:0.13Mb]]	AL159169.1	NA	NFIB	NA	NA	CosmicCensus, onco	NA	NA	NA
AL159169.1--NFIB	BS_HE57E1RP	NA	8.00722537446444	NA	NA	NA	differentially expressed	NA	NA	9:14531947:-	9:14307520:-	STARFUSION	other	85	3	NA	[INTRACHROMOSOMAL[chr9:0.13Mb]]	AL159169.1	NA	NFIB	NA	NA	CosmicCensus, onco	NA	NA	NA
AL159169.1--NFIB	BS_HHPA8NJ2	NA	5.84897880431085	NA	NA	NA	differentially expressed	NA	NA	9:14531947:-	9:14307520:-	STARFUSION	other	61	4	NA	[INTRACHROMOSOMAL[chr9:0.13Mb]]	AL159169.1	NA	NFIB	NA	NA	CosmicCensus, onco	NA	NA	NA
AL159169.1--NFIB	BS_HZE3KYZ1	NA	8.52006313179997	NA	NA	NA	differentially expressed	NA	NA	9:14531947:-	9:14307520:-	STARFUSION	other	68	5	NA	[INTRACHROMOSOMAL[chr9:0.13Mb]]	AL159169.1	NA	NFIB	NA	NA	CosmicCensus, onco	NA	NA	NA
AL159169.1--NFIB	BS_HZRM07TW	NA	10.0674132223776	NA	NA	NA	differentially expressed	NA	NA	9:14531947:-	9:14307520:-	STARFUSION	other	331	12	NA	[INTRACHROMOSOMAL[chr9:0.13Mb]]	AL159169.1	NA	NFIB	NA	NA	CosmicCensus, onco	NA	NA	NA
AL159169.1--NFIB	BS_J1AB8PMA	NA	7.73084220454329	NA	NA	NA	differentially expressed	NA	NA	9:14531947:-	9:14307520:-	STARFUSION	other	24	1	NA	[INTRACHROMOSOMAL[chr9:0.13Mb]]	AL159169.1	NA	NFIB	NA	NA	CosmicCensus, onco	NA	NA	NA
AL159169.1--NFIB	BS_J8G4SH4Z	NA	9.24800983061715	NA	NA	NA	differentially expressed	NA	NA	9:14531947:-	9:14307520:-	STARFUSION	other	61	5	NA	[INTRACHROMOSOMAL[chr9:0.13Mb]]	AL159169.1	NA	NFIB	NA	NA	CosmicCensus, onco	NA	NA	NA
AL159169.1--NFIB	BS_JFR750KD	NA	4.54917789558525	NA	NA	NA	differentially expressed	NA	NA	9:14531947:-	9:14307520:-	STARFUSION	other	25	3	NA	[INTRACHROMOSOMAL[chr9:0.13Mb]]	AL159169.1	NA	NFIB	NA	NA	CosmicCensus, onco	NA	NA	NA
AL159169.1--NFIB	BS_JKXA3FQC	NA	5.22868470821544	NA	NA	NA	differentially expressed	NA	NA	9:14531947:-	9:14307520:-	STARFUSION	other	14	2	NA	[INTRACHROMOSOMAL[chr9:0.13Mb]]	AL159169.1	NA	NFIB	NA	NA	CosmicCensus, onco	NA	NA	NA
AL159169.1--NFIB	BS_JVA2NQFF	NA	4.51992305575761	NA	NA	NA	differentially expressed	NA	NA	9:14531947:-	9:14307520:-	STARFUSION	other	32	7	NA	[INTRACHROMOSOMAL[chr9:0.13Mb]]	AL159169.1	NA	NFIB	NA	NA	CosmicCensus, onco	NA	NA	NA
AL159169.1--NFIB	BS_JXF8A2A6	NA	2.18987881218853	NA	NA	NA	differentially expressed	NA	NA	9:14531947:-	9:14307520:-	STARFUSION	other	10	0	NA	[INTRACHROMOSOMAL[chr9:0.13Mb]]	AL159169.1	NA	NFIB	NA	NA	CosmicCensus, onco	NA	NA	NA
AL159169.1--NFIB	BS_K2VYFVKZ	NA	4.65144086484849	NA	NA	NA	differentially expressed	NA	NA	9:14531947:-	9:14307520:-	STARFUSION	other	15	0	NA	[INTRACHROMOSOMAL[chr9:0.13Mb]]	AL159169.1	NA	NFIB	NA	NA	CosmicCensus, onco	NA	NA	NA
AL159169.1--NFIB	BS_KVNGNETA	NA	6.6979150773404	NA	NA	NA	differentially expressed	NA	NA	9:14531947:-	9:14307520:-	STARFUSION	other	114	4	NA	[INTRACHROMOSOMAL[chr9:0.13Mb]]	AL159169.1	NA	NFIB	NA	NA	CosmicCensus, onco	NA	NA	NA
AL159169.1--NFIB	BS_KYF0Q0E7	NA	7.312184217015	NA	NA	NA	differentially expressed	NA	NA	9:14531947:-	9:14307520:-	STARFUSION	other	9	3	NA	[INTRACHROMOSOMAL[chr9:0.13Mb]]	AL159169.1	NA	NFIB	NA	NA	CosmicCensus, onco	NA	NA	NA
AL159169.1--NFIB	BS_M15PW2N0	NA	8.35132299705721	NA	NA	NA	differentially expressed	NA	NA	9:14531947:-	9:14307520:-	STARFUSION	other	259	21	NA	[INTRACHROMOSOMAL[chr9:0.13Mb]]	AL159169.1	NA	NFIB	NA	NA	CosmicCensus, onco	NA	NA	NA
AL159169.1--NFIB	BS_M86ECPHK	NA	6.5469517242201	NA	NA	NA	differentially expressed	NA	NA	9:14531947:-	9:14307520:-	STARFUSION	other	283	22	NA	[INTRACHROMOSOMAL[chr9:0.13Mb]]	AL159169.1	NA	NFIB	NA	NA	CosmicCensus, onco	NA	NA	NA
AL159169.1--NFIB	BS_MBSTWZA6	NA	4.55190219414516	NA	NA	NA	differentially expressed	NA	NA	9:14531947:-	9:14307520:-	STARFUSION	other	16	0	NA	[INTRACHROMOSOMAL[chr9:0.13Mb]]	AL159169.1	NA	NFIB	NA	NA	CosmicCensus, onco	NA	NA	NA
AL159169.1--NFIB	BS_MF9X3PKH	NA	4.5469052628286	NA	NA	NA	differentially expressed	NA	NA	9:14531947:-	9:14307520:-	STARFUSION	other	13	2	NA	[INTRACHROMOSOMAL[chr9:0.13Mb]]	AL159169.1	NA	NFIB	NA	NA	CosmicCensus, onco	NA	NA	NA
AL159169.1--NFIB	BS_N4B1SZZH	NA	6.51354573205147	NA	NA	NA	differentially expressed	NA	NA	9:14531947:-	9:14307520:-	STARFUSION	other	139	11	NA	[INTRACHROMOSOMAL[chr9:0.13Mb]]	AL159169.1	NA	NFIB	NA	NA	CosmicCensus, onco	NA	NA	NA
AL159169.1--NFIB	BS_N6NE6B3W	NA	4.74279951751868	NA	NA	NA	differentially expressed	NA	NA	9:14531947:-	9:14307520:-	STARFUSION	other	29	1	NA	[INTRACHROMOSOMAL[chr9:0.13Mb]]	AL159169.1	NA	NFIB	NA	NA	CosmicCensus, onco	NA	NA	NA
AL159169.1--NFIB	BS_NQB91P48	NA	5.12182337037311	NA	NA	NA	differentially expressed	NA	NA	9:14531947:-	9:14307520:-	STARFUSION	other	16	0	NA	[INTRACHROMOSOMAL[chr9:0.13Mb]]	AL159169.1	NA	NFIB	NA	NA	CosmicCensus, onco	NA	NA	NA
AL159169.1--NFIB	BS_NS7GSHB9	NA	4.08460337994423	NA	NA	NA	differentially expressed	NA	NA	9:14531947:-	9:14307520:-	STARFUSION	other	12	3	NA	[INTRACHROMOSOMAL[chr9:0.13Mb]]	AL159169.1	NA	NFIB	NA	NA	CosmicCensus, onco	NA	NA	NA
AL159169.1--NFIB	BS_PEP9NZXN	NA	4.7653091340298	NA	NA	NA	differentially expressed	NA	NA	9:14531947:-	9:14307520:-	STARFUSION	other	48	3	NA	[INTRACHROMOSOMAL[chr9:0.13Mb]]	AL159169.1	NA	NFIB	NA	NA	CosmicCensus, onco	NA	NA	NA
AL159169.1--NFIB	BS_PK18H7E7	NA	4.88426188021356	NA	NA	NA	differentially expressed	NA	NA	9:14531947:-	9:14307520:-	STARFUSION	other	16	2	NA	[INTRACHROMOSOMAL[chr9:0.13Mb]]	AL159169.1	NA	NFIB	NA	NA	CosmicCensus, onco	NA	NA	NA
AL159169.1--NFIB	BS_Q3TBCK4V	NA	4.76281855040406	NA	NA	NA	differentially expressed	NA	NA	9:14531947:-	9:14307520:-	STARFUSION	other	9	2	NA	[INTRACHROMOSOMAL[chr9:0.13Mb]]	AL159169.1	NA	NFIB	NA	NA	CosmicCensus, onco	NA	NA	NA
AL159169.1--NFIB	BS_QB7YGKN1	NA	6.50377165581686	NA	NA	NA	differentially expressed	NA	NA	9:14531947:-	9:14307520:-	STARFUSION	other	22	3	NA	[INTRACHROMOSOMAL[chr9:0.13Mb]]	AL159169.1	NA	NFIB	NA	NA	CosmicCensus, onco	NA	NA	NA
AL159169.1--NFIB	BS_QEYPFYHD	NA	8.58155933228864	NA	NA	NA	differentially expressed	NA	NA	9:14531947:-	9:14307520:-	STARFUSION	other	361	26	NA	[INTRACHROMOSOMAL[chr9:0.13Mb]]	AL159169.1	NA	NFIB	NA	NA	CosmicCensus, onco	NA	NA	NA
AL159169.1--NFIB	BS_QRDT19KS	NA	8.69481172129374	NA	NA	NA	differentially expressed	NA	NA	9:14531947:-	9:14307520:-	STARFUSION	other	32	6	NA	[INTRACHROMOSOMAL[chr9:0.13Mb]]	AL159169.1	NA	NFIB	NA	NA	CosmicCensus, onco	NA	NA	NA
AL159169.1--NFIB	BS_R439VVPK	NA	6.75650915407848	NA	NA	NA	differentially expressed	NA	NA	9:14531947:-	9:14307520:-	STARFUSION	other	106	9	NA	[INTRACHROMOSOMAL[chr9:0.13Mb]]	AL159169.1	NA	NFIB	NA	NA	CosmicCensus, onco	NA	NA	NA
AL159169.1--NFIB	BS_R6WNEEE4	NA	8.10254682671261	NA	NA	NA	differentially expressed	NA	NA	9:14531947:-	9:14307520:-	STARFUSION	other	42	2	NA	[INTRACHROMOSOMAL[chr9:0.13Mb]]	AL159169.1	NA	NFIB	NA	NA	CosmicCensus, onco	NA	NA	NA
AL159169.1--NFIB	BS_RCC8BXVE	NA	7.60598077171276	NA	NA	NA	differentially expressed	NA	NA	9:14531947:-	9:14307520:-	STARFUSION	other	95	4	NA	[INTRACHROMOSOMAL[chr9:0.13Mb]]	AL159169.1	NA	NFIB	NA	NA	CosmicCensus, onco	NA	NA	NA
AL159169.1--NFIB	BS_RD4D5F9F	NA	7.13526038924196	NA	NA	NA	differentially expressed	NA	NA	9:14531947:-	9:14307520:-	STARFUSION	other	46	1	NA	[INTRACHROMOSOMAL[chr9:0.13Mb]]	AL159169.1	NA	NFIB	NA	NA	CosmicCensus, onco	NA	NA	NA
AL159169.1--NFIB	BS_RQSKD7PN	NA	2.44497820090484	NA	NA	NA	differentially expressed	NA	NA	9:14531947:-	9:14307520:-	STARFUSION	other	17	0	NA	[INTRACHROMOSOMAL[chr9:0.13Mb]]	AL159169.1	NA	NFIB	NA	NA	CosmicCensus, onco	NA	NA	NA
AL159169.1--NFIB	BS_RSRPX3S8	NA	7.21619578679199	NA	NA	NA	differentially expressed	NA	NA	9:14531947:-	9:14307520:-	STARFUSION	other	23	2	NA	[INTRACHROMOSOMAL[chr9:0.13Mb]]	AL159169.1	NA	NFIB	NA	NA	CosmicCensus, onco	NA	NA	NA
AL159169.1--NFIB	BS_S0175QKX	NA	6.87074008689366	NA	NA	NA	differentially expressed	NA	NA	9:14531947:-	9:14307520:-	STARFUSION	other	26	1	NA	[INTRACHROMOSOMAL[chr9:0.13Mb]]	AL159169.1	NA	NFIB	NA	NA	CosmicCensus, onco	NA	NA	NA
AL159169.1--NFIB	BS_S458NMKH	NA	4.73650888768418	NA	NA	NA	differentially expressed	NA	NA	9:14531947:-	9:14307520:-	STARFUSION	other	32	4	NA	[INTRACHROMOSOMAL[chr9:0.13Mb]]	AL159169.1	NA	NFIB	NA	NA	CosmicCensus, onco	NA	NA	NA
AL159169.1--NFIB	BS_S4V9E1XJ	NA	4.42563487527169	NA	NA	NA	differentially expressed	NA	NA	9:14531947:-	9:14307520:-	STARFUSION	other	14	3	NA	[INTRACHROMOSOMAL[chr9:0.13Mb]]	AL159169.1	NA	NFIB	NA	NA	CosmicCensus, onco	NA	NA	NA
AL159169.1--NFIB	BS_S69QZAJR	NA	8.24080601832715	NA	NA	NA	differentially expressed	NA	NA	9:14531947:-	9:14307520:-	STARFUSION	other	35	4	NA	[INTRACHROMOSOMAL[chr9:0.13Mb]]	AL159169.1	NA	NFIB	NA	NA	CosmicCensus, onco	NA	NA	NA
AL159169.1--NFIB	BS_SKGJ5SY9	NA	8.3682797647515	NA	NA	NA	differentially expressed	NA	NA	9:14531947:-	9:14307520:-	STARFUSION	other	106	10	NA	[INTRACHROMOSOMAL[chr9:0.13Mb]]	AL159169.1	NA	NFIB	NA	NA	CosmicCensus, onco	NA	NA	NA
AL159169.1--NFIB	BS_SXRS2P6T	NA	4.50238135528689	NA	NA	NA	differentially expressed	NA	NA	9:14531947:-	9:14307520:-	STARFUSION	other	15	0	NA	[INTRACHROMOSOMAL[chr9:0.13Mb]]	AL159169.1	NA	NFIB	NA	NA	CosmicCensus, onco	NA	NA	NA
AL159169.1--NFIB	BS_TA9WP4TH	NA	7.54455777178834	NA	NA	NA	differentially expressed	NA	NA	9:14531947:-	9:14307520:-	STARFUSION	other	19	1	NA	[INTRACHROMOSOMAL[chr9:0.13Mb]]	AL159169.1	NA	NFIB	NA	NA	CosmicCensus, onco	NA	NA	NA
AL159169.1--NFIB	BS_TE0GVDNG	NA	7.17614737853542	NA	NA	NA	differentially expressed	NA	NA	9:14531947:-	9:14307520:-	STARFUSION	other	26	1	NA	[INTRACHROMOSOMAL[chr9:0.13Mb]]	AL159169.1	NA	NFIB	NA	NA	CosmicCensus, onco	NA	NA	NA
AL159169.1--NFIB	BS_TV5B86ZD	NA	6.17415294434559	NA	NA	NA	differentially expressed	NA	NA	9:14531947:-	9:14307520:-	STARFUSION	other	12	1	NA	[INTRACHROMOSOMAL[chr9:0.13Mb]]	AL159169.1	NA	NFIB	NA	NA	CosmicCensus, onco	NA	NA	NA
AL159169.1--NFIB	BS_TW8DQH8J	NA	6.63235689974775	NA	NA	NA	differentially expressed	NA	NA	9:14531947:-	9:14307520:-	STARFUSION	other	74	12	NA	[INTRACHROMOSOMAL[chr9:0.13Mb]]	AL159169.1	NA	NFIB	NA	NA	CosmicCensus, onco	NA	NA	NA
AL159169.1--NFIB	BS_TYAYZ9ZW	NA	8.50484729500925	NA	NA	NA	differentially expressed	NA	NA	9:14531947:-	9:14307520:-	STARFUSION	other	142	4	NA	[INTRACHROMOSOMAL[chr9:0.13Mb]]	AL159169.1	NA	NFIB	NA	NA	CosmicCensus, onco	NA	NA	NA
AL159169.1--NFIB	BS_TZVFR600	NA	8.72582230806157	NA	NA	NA	differentially expressed	NA	NA	9:14531947:-	9:14307520:-	STARFUSION	other	45	1	NA	[INTRACHROMOSOMAL[chr9:0.13Mb]]	AL159169.1	NA	NFIB	NA	NA	CosmicCensus, onco	NA	NA	NA
AL159169.1--NFIB	BS_V72H4RQS	NA	8.42495653447214	NA	NA	NA	differentially expressed	NA	NA	9:14531947:-	9:14307520:-	STARFUSION	other	46	0	NA	[INTRACHROMOSOMAL[chr9:0.13Mb]]	AL159169.1	NA	NFIB	NA	NA	CosmicCensus, onco	NA	NA	NA
AL159169.1--NFIB	BS_V9HVBBDW	NA	9.25739548310379	NA	NA	NA	differentially expressed	NA	NA	9:14531947:-	9:14307520:-	STARFUSION	other	349	17	NA	[INTRACHROMOSOMAL[chr9:0.13Mb]]	AL159169.1	NA	NFIB	NA	NA	CosmicCensus, onco	NA	NA	NA
AL159169.1--NFIB	BS_VA5T4KAA	NA	5.87463019025703	NA	NA	NA	differentially expressed	NA	NA	9:14531947:-	9:14307520:-	STARFUSION	other	223	12	NA	[INTRACHROMOSOMAL[chr9:0.13Mb]]	AL159169.1	NA	NFIB	NA	NA	CosmicCensus, onco	NA	NA	NA
AL159169.1--NFIB	BS_VMEX27TN	NA	9.85360871505275	NA	NA	NA	differentially expressed	NA	NA	9:14531947:-	9:14307520:-	STARFUSION	other	186	9	NA	[INTRACHROMOSOMAL[chr9:0.13Mb]]	AL159169.1	NA	NFIB	NA	NA	CosmicCensus, onco	NA	NA	NA
AL159169.1--NFIB	BS_VPBMDMQX	NA	8.63269622171419	NA	NA	NA	differentially expressed	NA	NA	9:14531947:-	9:14307520:-	STARFUSION	other	46	1	NA	[INTRACHROMOSOMAL[chr9:0.13Mb]]	AL159169.1	NA	NFIB	NA	NA	CosmicCensus, onco	NA	NA	NA
AL159169.1--NFIB	BS_VT6C6N6K	NA	7.63958367663556	NA	NA	NA	differentially expressed	NA	NA	9:14531947:-	9:14307520:-	STARFUSION	other	29	1	NA	[INTRACHROMOSOMAL[chr9:0.13Mb]]	AL159169.1	NA	NFIB	NA	NA	CosmicCensus, onco	NA	NA	NA
AL159169.1--NFIB	BS_VW85Q4XJ	NA	4.76281855040406	NA	NA	NA	differentially expressed	NA	NA	9:14531947:-	9:14307520:-	STARFUSION	other	20	0	NA	[INTRACHROMOSOMAL[chr9:0.13Mb]]	AL159169.1	NA	NFIB	NA	NA	CosmicCensus, onco	NA	NA	NA
AL159169.1--NFIB	BS_W644VEVE	NA	7.36969614235104	NA	NA	NA	differentially expressed	NA	NA	9:14531947:-	9:14307520:-	STARFUSION	other	80	1	NA	[INTRACHROMOSOMAL[chr9:0.13Mb]]	AL159169.1	NA	NFIB	NA	NA	CosmicCensus, onco	NA	NA	NA
AL159169.1--NFIB	BS_WH5HDE0A	NA	8.05187116242853	NA	NA	NA	differentially expressed	NA	NA	9:14531947:-	9:14307520:-	STARFUSION	other	81	4	NA	[INTRACHROMOSOMAL[chr9:0.13Mb]]	AL159169.1	NA	NFIB	NA	NA	CosmicCensus, onco	NA	NA	NA
AL159169.1--NFIB	BS_WMEHNDSK	NA	4.89646497623409	NA	NA	NA	differentially expressed	NA	NA	9:14531947:-	9:14307520:-	STARFUSION	other	52	4	NA	[INTRACHROMOSOMAL[chr9:0.13Mb]]	AL159169.1	NA	NFIB	NA	NA	CosmicCensus, onco	NA	NA	NA
AL159169.1--NFIB	BS_X16PENSA	NA	4.56502586512006	NA	NA	NA	differentially expressed	NA	NA	9:14531947:-	9:14307520:-	STARFUSION	other	25	2	NA	[INTRACHROMOSOMAL[chr9:0.13Mb]]	AL159169.1	NA	NFIB	NA	NA	CosmicCensus, onco	NA	NA	NA
AL159169.1--NFIB	BS_XGSA3GQE	NA	5.17690085162084	NA	NA	NA	differentially expressed	NA	NA	9:14531947:-	9:14307520:-	STARFUSION	other	20	2	NA	[INTRACHROMOSOMAL[chr9:0.13Mb]]	AL159169.1	NA	NFIB	NA	NA	CosmicCensus, onco	NA	NA	NA
AL159169.1--NFIB	BS_Y0PCBNJV	NA	4.68986256280317	NA	NA	NA	differentially expressed	NA	NA	9:14531947:-	9:14307520:-	STARFUSION	other	30	0	NA	[INTRACHROMOSOMAL[chr9:0.13Mb]]	AL159169.1	NA	NFIB	NA	NA	CosmicCensus, onco	NA	NA	NA
AL159169.1--NFIB	BS_YA8RBGD8	NA	4.48610936690379	NA	NA	NA	differentially expressed	NA	NA	9:14531947:-	9:14307520:-	STARFUSION	other	15	1	NA	[INTRACHROMOSOMAL[chr9:0.13Mb]]	AL159169.1	NA	NFIB	NA	NA	CosmicCensus, onco	NA	NA	NA
AL159169.1--NFIB	BS_YEB88D32	NA	9.04322337531125	NA	NA	NA	differentially expressed	NA	NA	9:14531947:-	9:14307520:-	STARFUSION	other	17	2	NA	[INTRACHROMOSOMAL[chr9:0.13Mb]]	AL159169.1	NA	NFIB	NA	NA	CosmicCensus, onco	NA	NA	NA
AL159169.1--NFIB	BS_YVMEEBKC	NA	4.60441222539033	NA	NA	NA	differentially expressed	NA	NA	9:14531947:-	9:14307520:-	STARFUSION	other	21	2	NA	[INTRACHROMOSOMAL[chr9:0.13Mb]]	AL159169.1	NA	NFIB	NA	NA	CosmicCensus, onco	NA	NA	NA
AL159169.1--NFIB	BS_Z45HD492	NA	9.66591349273152	NA	NA	NA	differentially expressed	NA	NA	9:14531947:-	9:14307520:-	STARFUSION	other	319	15	NA	[INTRACHROMOSOMAL[chr9:0.13Mb]]	AL159169.1	NA	NFIB	NA	NA	CosmicCensus, onco	NA	NA	NA
AL159169.1--NFIB	BS_Z7PKVY9J	NA	8.05301835579836	NA	NA	NA	differentially expressed	NA	NA	9:14531947:-	9:14307520:-	STARFUSION	other	120	14	NA	[INTRACHROMOSOMAL[chr9:0.13Mb]]	AL159169.1	NA	NFIB	NA	NA	CosmicCensus, onco	NA	NA	NA
AL159169.1--NFIB	BS_ZV68CES9	NA	8.45253235721806	NA	NA	NA	differentially expressed	NA	NA	9:14531947:-	9:14307520:-	STARFUSION	other	657	41	NA	[INTRACHROMOSOMAL[chr9:0.13Mb]]	AL159169.1	NA	NFIB	NA	NA	CosmicCensus, onco	NA	NA	NA
AL451164.1--CCND2	BS_A0DYVX9J	NA	11.4918089677634	NA	NA	NA	differentially expressed	NA	NA	10:3256460:-	12:4299860:+	STARFUSION	other	9	1	NA	[INTERCHROMOSOMAL[chr10--chr12]]	AL451164.1	NA	CCND2	NA	NA	CosmicCensus, onco	NA	NA	NA
ALK--PPP1CB	BS_PQ6QEVE8	9.94101182353293	2.44874556428233	NA	NA	differentially expressed	differentially expressed	NA	NA	2:29694850:-	2:28799199:+	STARFUSION	frameshift	301	35	NA	[INTRACHROMOSOMAL[chr2:0.39Mb]]	ALK	NA	PPP1CB	NA	kinase, CosmicCensus, onco	NA	NA	NA	NA
